"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","NZL","New Zealand","2009","2009",55.3,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","NZL","New Zealand","2010","2010",57.3,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","NZL","New Zealand","2011","2011",59.8,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","NZL","New Zealand","2012","2012",61.7,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","NZL","New Zealand","2013","2013",62.9,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","NZL","New Zealand","2014","2014",65,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","NZL","New Zealand","2015","2015",66.8,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","NZL","New Zealand","2016","2016",69,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","NZL","New Zealand","2017","2017",71.4,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","NZL","New Zealand","2018","2018",73.6,"P","Provisional value"
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2000","2000",11.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2001","2001",11.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2002","2002",11.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2003","2003",11.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2004","2004",11.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2005","2005",12,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2006","2006",12.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2007","2007",12.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2008","2008",12.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2009","2009",12.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2010","2010",13,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2011","2011",13.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2012","2012",13.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2013","2013",14.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2014","2014",14.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2015","2015",14.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2016","2016",14.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2017","2017",15.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2018","2018",15.4,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2000","2000",2.8,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2001","2001",2.9,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2002","2002",2.9,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2003","2003",3,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2004","2004",3,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2005","2005",3.1,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2006","2006",3.2,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2007","2007",3.2,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2008","2008",3.3,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2009","2009",3.3,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2010","2010",3.4,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2011","2011",3.5,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2012","2012",3.5,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2013","2013",3.5,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2014","2014",3.6,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2015","2015",3.6,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2016","2016",3.6,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2017","2017",3.6,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2018","2018",3.6,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2000","2000",683,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2001","2001",678.8,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2002","2002",675.8,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2003","2003",673.6,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2004","2004",674.4,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2005","2005",677.7,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2006","2006",682.5,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2007","2007",685.6,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2008","2008",693.3,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2009","2009",704.8,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2010","2010",722.7,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2011","2011",742.2,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2012","2012",768,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2013","2013",790.6,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2014","2014",812.8,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2015","2015",834.3,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2016","2016",854.9,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2017","2017",874.8,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2018","2018",896.4,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2000","2000",190,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2001","2001",196.9,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2002","2002",201.5,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2003","2003",205.1,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2004","2004",209.2,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2005","2005",213.2,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2006","2006",215.9,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2007","2007",218.2,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2008","2008",218.6,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2009","2009",219.6,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2010","2010",220,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2011","2011",221.2,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2012","2012",221.6,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2013","2013",221.6,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2014","2014",220.9,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2015","2015",220.4,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2016","2016",220,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2017","2017",221,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","NOR","Norway","2018","2018",222.8,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","NOR","Norway","2000","2000",399.2,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","NOR","Norway","2001","2001",396.6,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","NOR","Norway","2002","2002",394.3,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","NOR","Norway","2003","2003",392.2,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","NOR","Norway","2004","2004",391.6,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","NOR","Norway","2005","2005",392.3,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","NOR","Norway","2006","2006",393.7,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","NOR","Norway","2007","2007",393.8,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","NOR","Norway","2008","2008",396.4,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","NOR","Norway","2009","2009",400.8,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","NOR","Norway","2010","2010",408,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","NOR","Norway","2011","2011",416.3,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","NOR","Norway","2012","2012",427.7,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","NOR","Norway","2013","2013",437.3,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","NOR","Norway","2014","2014",446.6,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","NOR","Norway","2015","2015",456.1,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","NOR","Norway","2016","2016",465,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","NOR","Norway","2017","2017",473.4,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","NOR","Norway","2018","2018",482.9,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","NOR","Norway","2000","2000",127,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","NOR","Norway","2001","2001",131.2,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","NOR","Norway","2002","2002",134.1,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","NOR","Norway","2003","2003",136.3,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","NOR","Norway","2004","2004",138.6,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","NOR","Norway","2005","2005",140.7,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","NOR","Norway","2006","2006",142.1,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","NOR","Norway","2007","2007",142.8,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","NOR","Norway","2008","2008",142.6,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","NOR","Norway","2009","2009",142.9,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","NOR","Norway","2010","2010",142.4,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","NOR","Norway","2011","2011",142.3,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","NOR","Norway","2012","2012",141.9,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","NOR","Norway","2013","2013",141.1,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","NOR","Norway","2014","2014",139.8,,
